Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Predicted_SalePrice
795,60,3,10832,1,0,3,0,0,0,8,2,2,0,5,7,5,1994,1996,1,1,8,8,2,4,2,0,0,712,712,1,0,1,1086,809,0,1895,0,0,2,1,3,1,2,7,6,1,2,409,2,143,46,0,0,0,0,500,10,2008,8,4,191804.35
796,60,3,8400,1,3,3,0,4,0,20,2,2,0,5,6,6,1980,1981,1,1,6,6,3,4,1,0,0,650,650,1,4,1,888,676,0,1564,0,0,2,1,3,1,3,7,6,1,2,476,2,0,50,0,0,204,0,0,4,2010,8,4,171122.82
797,20,3,8197,1,3,3,0,4,0,19,2,2,0,2,6,5,1977,1977,1,1,9,10,3,4,1,0,0,660,660,1,0,1,1285,0,0,1285,0,0,1,1,3,1,3,7,6,1,2,528,2,138,0,0,0,0,0,0,4,2007,8,4,145956.72
798,20,3,7677,1,3,3,0,4,0,12,2,2,0,2,5,5,1953,1953,1,1,12,13,3,4,1,570,0,203,773,1,2,1,773,0,0,773,0,0,1,0,2,1,3,4,6,0,1,240,2,0,0,0,0,0,0,0,4,2008,8,0,112386.5
799,60,3,13518,1,3,3,0,4,0,16,2,2,0,5,9,5,2008,2009,3,1,12,13,0,4,2,0,0,1926,1926,1,0,1,1966,1174,0,3140,0,0,3,1,4,1,0,11,6,2,3,820,2,144,78,0,0,0,0,0,7,2009,6,5,461282.33
800,50,3,7200,1,3,3,0,0,0,18,1,2,0,0,5,7,1937,1950,1,1,13,14,3,4,0,569,0,162,731,1,0,1,981,787,0,1768,1,0,1,1,3,1,2,7,6,2,1,240,2,0,0,264,0,0,0,0,6,2007,8,4,164971.37
801,60,3,12798,1,0,1,0,4,1,4,1,2,0,5,6,5,1997,1997,1,1,12,13,3,4,2,462,0,154,616,1,2,1,616,1072,0,1688,1,0,2,1,4,1,2,8,6,0,2,603,2,403,114,185,0,0,0,400,5,2008,8,4,200524.5
802,30,4,4800,1,3,3,0,4,0,9,2,2,0,2,4,7,1916,1990,1,1,8,8,3,4,1,197,0,999,1196,1,0,1,1196,0,0,1196,1,0,1,0,2,1,3,5,6,0,2,440,2,0,0,0,0,0,0,0,7,2007,8,4,117350.5
803,60,3,8199,1,3,3,0,4,0,5,2,2,0,5,7,5,2005,2005,1,1,14,15,2,4,2,648,0,80,728,1,0,1,728,728,0,1456,1,0,2,1,3,1,2,7,6,1,2,410,2,36,18,0,0,0,0,0,10,2008,8,4,178111.75
804,60,3,13891,1,3,3,0,4,0,16,2,2,0,5,9,5,2008,2009,3,1,12,13,0,4,2,0,0,1734,1734,1,0,1,1734,1088,0,2822,0,0,3,1,4,1,0,12,6,1,3,1020,2,52,170,0,0,192,0,0,1,2009,6,5,511496.81
805,20,3,9000,1,3,3,0,4,0,12,2,2,0,2,5,5,1954,1954,1,1,13,14,3,4,1,812,0,124,936,1,4,1,1128,0,0,1128,0,0,1,0,2,1,3,5,2,0,1,286,2,0,0,0,0,0,0,0,6,2006,8,3,122183.5
806,20,3,12274,1,0,3,0,2,0,21,2,2,0,2,7,5,2008,2008,1,1,12,13,2,4,2,0,0,1417,1417,1,0,1,1428,0,0,1428,0,0,2,0,3,1,0,6,6,0,2,554,2,0,60,0,0,0,0,0,7,2008,6,5,219887.4
807,80,3,9750,1,3,3,0,4,0,12,2,2,0,7,5,5,1967,1967,1,1,12,13,3,4,2,400,480,100,980,1,2,1,980,0,0,980,0,0,2,0,3,1,3,6,6,0,1,384,2,68,0,0,0,0,0,0,10,2006,8,4,127596.16
808,70,3,21384,1,3,3,0,4,0,3,2,2,0,5,5,6,1923,2004,1,1,13,14,3,4,1,1309,0,15,1324,1,0,1,1072,504,0,1576,2,0,1,1,3,1,2,6,6,1,2,528,2,0,312,0,0,0,0,0,5,2009,8,4,207919.0
809,80,3,13400,1,3,3,0,4,0,12,2,2,0,7,5,5,1966,1966,1,1,12,13,3,4,1,516,128,380,1024,1,4,1,1086,0,0,1086,1,0,1,0,3,1,3,6,6,1,2,484,2,0,0,0,0,0,0,0,6,2006,8,4,155950.5
810,75,4,8100,1,3,3,0,0,0,17,2,2,0,4,5,5,1898,1965,3,1,0,0,3,4,2,0,0,849,849,1,4,0,1075,1063,0,2138,0,0,2,0,2,3,3,11,6,0,2,360,0,40,156,0,0,0,0,0,11,2009,8,4,109999.4
811,20,3,10140,1,3,3,0,4,0,14,2,2,0,2,6,6,1974,1999,3,1,6,6,3,4,1,663,377,0,1040,1,1,1,1309,0,0,1309,1,0,1,1,3,1,2,5,6,1,2,484,2,265,0,0,0,0,648,0,1,2006,8,4,173170.72
812,120,4,4438,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,12,13,2,4,2,662,0,186,848,1,0,1,848,0,0,848,1,0,1,0,1,1,2,4,6,1,2,420,2,140,0,0,0,0,0,0,6,2008,3,4,140077.5
813,20,0,8712,0,3,0,0,4,1,9,2,2,0,2,5,5,1952,1952,3,1,13,14,1,4,1,0,0,540,540,1,4,0,1044,0,0,1044,0,0,1,0,2,1,1,4,6,0,2,504,0,0,0,0,0,0,0,54,6,2010,8,2,94020.0
814,20,3,9750,1,3,3,0,4,0,12,2,2,0,2,6,6,1958,1958,1,1,8,8,3,4,1,608,0,834,1442,1,2,1,1442,0,0,1442,0,0,1,1,4,1,3,7,6,0,1,301,2,0,0,275,0,0,0,500,4,2007,0,4,156711.0
815,50,3,8248,1,3,3,0,4,0,7,2,2,0,0,5,7,1918,1950,1,1,11,12,3,4,0,0,0,686,686,2,2,1,686,564,0,1250,0,1,1,1,3,1,1,7,6,0,1,280,1,207,0,96,0,0,0,0,7,2006,8,4,115538.5
816,20,3,12137,1,1,3,0,1,0,5,2,2,0,2,7,5,1998,1998,1,1,12,13,3,4,2,0,0,1649,1649,1,0,1,1661,0,0,1661,0,0,2,0,3,1,2,6,6,0,2,598,2,0,34,0,0,0,0,0,5,2010,8,4,221078.5
817,20,3,11425,1,0,3,0,0,0,12,2,2,0,2,5,6,1954,1954,1,1,3,3,3,4,1,486,0,522,1008,1,2,1,1008,0,0,1008,0,0,1,0,2,1,3,4,6,1,1,275,2,0,0,120,0,0,0,0,7,2006,8,4,133496.5
818,20,3,13265,1,0,3,0,1,0,11,2,2,0,2,8,5,2002,2002,3,1,5,5,2,4,2,1218,0,350,1568,1,0,1,1689,0,0,1689,1,0,2,0,3,1,2,7,6,2,3,857,2,150,59,0,0,0,0,0,7,2008,8,4,298253.6
819,80,3,8816,1,3,3,0,4,0,4,2,2,0,7,6,7,1971,1971,1,1,6,6,3,4,1,504,0,506,1010,1,2,1,1052,0,0,1052,1,0,1,0,3,1,3,6,6,0,2,440,2,0,0,0,0,0,0,0,6,2010,8,4,152459.5
820,120,3,6371,1,0,3,0,4,0,16,2,2,4,2,7,5,2009,2010,1,1,12,13,2,4,2,733,0,625,1358,1,0,1,1358,0,0,1358,1,0,2,0,2,1,2,6,6,1,2,484,2,192,35,0,0,0,0,0,6,2010,6,5,220205.7
821,60,3,7226,1,0,3,0,1,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,2,4,2,0,0,798,798,1,0,1,798,842,0,1640,0,0,2,1,3,1,2,6,6,0,2,595,2,0,45,0,0,0,0,0,6,2008,8,4,186962.5
822,20,4,6000,1,3,0,0,4,1,17,2,2,1,2,4,4,1953,1953,1,1,8,8,1,4,1,0,0,936,936,1,4,0,936,0,0,936,0,0,1,0,2,1,3,4,3,0,2,576,2,0,32,112,0,0,0,0,2,2009,8,4,98553.33
823,60,3,12394,1,0,3,0,0,0,8,2,2,0,5,7,5,2003,2003,1,1,12,13,2,4,2,0,0,847,847,1,0,1,847,886,0,1733,0,0,2,1,3,1,2,7,6,1,2,433,2,100,48,0,0,0,0,0,10,2007,8,3,214079.75
824,50,3,9900,1,3,3,0,4,0,18,2,2,0,0,6,7,1940,1950,1,1,12,13,3,4,0,0,0,778,778,1,4,1,944,545,0,1489,0,0,2,0,3,1,3,7,6,1,1,240,2,335,0,0,0,0,0,0,7,2009,8,4,137983.37
825,20,1,11216,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,2,4,2,0,0,1489,1489,1,0,1,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,2,776,2,0,140,0,0,0,0,0,6,2006,6,5,236627.57
826,20,3,14803,1,3,3,0,4,0,16,4,4,0,2,10,5,2007,2008,3,1,5,5,0,4,2,1636,0,442,2078,1,0,1,2084,0,0,2084,1,0,2,0,2,1,0,7,6,1,3,1220,2,188,45,0,0,0,0,0,6,2008,6,5,383322.8
827,45,4,6130,1,3,3,0,4,0,3,2,2,0,1,5,6,1924,1950,1,1,8,8,3,4,0,784,0,0,784,1,2,1,784,0,0,784,1,0,1,0,2,1,2,5,6,0,0,0,2,0,0,116,0,0,0,0,5,2008,8,4,109465.5
828,20,3,8529,1,0,3,0,4,0,20,2,2,0,2,7,5,2001,2001,1,1,12,13,2,4,2,20,0,1434,1454,1,0,1,1434,0,0,1434,0,0,2,0,3,1,2,6,6,1,2,527,2,290,39,0,0,0,0,0,4,2009,8,4,190600.25
829,60,3,28698,1,1,2,0,1,2,4,2,2,0,5,5,5,1967,1967,0,5,9,10,3,4,2,249,764,0,1013,1,4,1,1160,966,0,2126,0,1,2,1,3,1,3,7,3,0,2,538,2,486,0,0,0,225,0,0,6,2009,8,0,180362.29
830,160,1,2544,1,3,3,0,4,0,21,2,2,3,5,7,5,2005,2005,1,1,8,8,2,4,2,0,0,600,600,1,0,1,520,623,80,1223,0,0,2,1,2,1,2,4,6,0,2,480,2,0,166,0,0,0,0,0,7,2006,8,4,150085.62
831,20,3,11900,1,0,3,0,0,0,12,2,2,0,2,6,5,1957,1957,1,1,6,6,3,4,1,1040,0,352,1392,1,4,1,1392,0,0,1392,1,0,1,1,3,1,3,6,6,2,2,458,2,0,0,0,0,192,0,0,6,2008,8,4,163110.0
832,160,1,3180,1,3,3,0,4,0,21,2,2,4,5,7,5,2005,2005,1,1,8,8,3,4,2,0,0,600,600,1,0,1,520,600,80,1200,0,0,2,1,2,1,2,4,6,0,2,480,2,0,166,0,0,0,0,0,6,2006,8,4,150366.72
833,60,3,9548,1,0,3,0,1,0,5,2,2,0,5,7,6,2003,2003,1,1,12,13,2,4,2,483,0,458,941,1,0,1,941,888,0,1829,1,0,2,1,3,1,2,7,6,1,2,613,2,192,39,0,0,0,0,0,1,2010,8,4,229966.47
834,20,3,10004,1,3,3,0,4,0,12,2,2,0,2,6,6,1964,1964,1,1,6,10,3,4,1,196,345,975,1516,1,4,1,1516,0,0,1516,0,0,1,1,3,1,3,6,6,0,2,472,2,0,0,0,0,152,0,0,2,2009,8,4,163308.5
835,20,3,7875,1,3,3,0,4,0,12,2,2,0,2,5,6,1961,1961,1,1,12,13,3,4,1,572,0,572,1144,1,2,1,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,2,456,2,0,0,0,0,0,0,0,9,2008,8,4,138143.0
836,20,3,9600,1,3,3,0,4,0,19,2,2,0,2,4,7,1950,1995,1,1,12,6,3,4,1,442,0,625,1067,1,4,1,1067,0,0,1067,0,0,2,0,2,1,2,4,3,0,2,436,2,290,0,0,0,0,0,0,2,2010,8,4,130637.75
837,30,4,8100,1,3,3,0,4,0,17,2,2,0,2,5,6,1948,1973,1,1,12,13,3,4,0,338,0,1221,1559,1,2,1,1559,0,0,1559,1,0,1,0,2,1,3,5,3,0,2,812,2,0,116,230,0,0,0,0,6,2007,0,4,144380.53
838,160,4,1680,1,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,1,6,6,3,4,1,330,0,153,483,1,4,1,483,504,0,987,1,0,1,1,2,1,3,5,6,0,1,264,2,0,0,0,0,0,0,0,11,2008,8,4,98549.04
839,20,3,9525,1,3,3,0,4,0,5,2,2,0,2,5,6,1995,2006,1,1,12,13,3,4,2,0,0,1099,1099,1,0,1,1099,0,0,1099,0,0,1,1,3,1,2,6,6,0,1,352,2,278,0,0,0,0,0,0,6,2008,8,4,146371.7
840,50,3,11767,1,3,3,0,4,0,7,2,2,0,0,5,6,1946,1995,1,1,8,8,3,4,1,352,0,416,768,1,0,1,768,432,0,1200,0,0,1,0,3,1,3,6,6,0,1,240,2,0,0,0,0,0,0,0,5,2008,8,4,128753.5
841,70,2,12155,1,0,3,0,4,0,18,2,2,0,5,6,8,1925,1950,1,1,13,14,3,4,0,156,0,516,672,1,4,0,810,672,0,1482,0,0,2,0,4,1,1,7,6,0,1,400,1,0,0,254,0,0,0,0,3,2008,8,4,143649.34
842,70,4,10440,1,3,3,0,4,0,17,2,2,0,5,5,8,1904,2002,1,1,8,8,3,4,2,0,0,650,650,1,2,1,958,581,0,1539,0,0,2,0,3,1,2,8,6,1,2,686,1,70,78,68,0,0,0,0,6,2008,8,4,154080.34
843,80,3,9020,1,3,3,0,4,0,12,2,2,0,7,6,7,1966,1966,1,1,6,6,3,4,1,312,539,276,1127,1,4,1,1165,0,0,1165,1,0,1,1,3,1,3,6,6,0,2,490,2,0,129,0,0,0,0,0,5,2008,8,4,168450.5
844,90,3,8000,1,3,3,0,0,0,12,0,2,2,2,5,4,1961,1961,1,1,3,3,3,4,1,0,0,1800,1800,1,0,0,1800,0,0,1800,0,0,2,0,6,2,3,10,6,0,0,0,2,0,0,0,0,0,0,0,7,2007,8,4,124540.0
845,50,4,12665,1,0,3,0,4,0,17,0,2,0,0,5,8,1915,1950,1,1,13,14,3,4,0,0,0,876,876,1,2,1,876,540,0,1416,0,0,1,1,4,1,3,7,6,1,3,720,2,418,0,194,0,0,0,0,6,2008,8,4,144162.0
846,85,3,16647,1,0,3,0,1,0,19,5,2,0,6,5,5,1975,1981,1,1,6,6,3,4,1,1390,0,0,1390,1,4,1,1701,0,0,1701,1,0,2,0,3,1,3,6,3,2,2,611,2,0,0,0,0,0,0,0,1,2007,8,4,179337.0
847,60,3,9317,1,3,3,0,4,0,20,2,2,0,5,7,5,1993,1993,1,1,6,6,2,4,2,513,0,227,740,1,0,1,1006,769,0,1775,1,0,2,1,3,1,2,7,6,1,2,425,2,234,72,192,0,0,0,0,7,2009,8,4,194326.1
848,20,3,15523,1,0,3,0,1,0,5,2,2,0,2,5,6,1972,1972,1,1,6,10,3,4,1,460,0,404,864,1,0,1,864,0,0,864,1,0,1,0,3,1,3,5,6,1,1,338,2,0,0,0,0,0,0,0,8,2009,8,4,131943.0
849,50,3,45600,1,1,0,0,4,0,4,2,2,0,0,6,8,1908,1997,1,1,13,14,3,4,0,0,0,907,907,1,4,1,1307,1051,0,2358,0,0,3,0,5,1,3,10,6,1,2,360,2,486,40,0,0,175,0,0,9,2008,8,4,232732.67
850,80,3,9600,1,3,3,0,2,0,24,1,2,0,7,6,7,1976,1994,3,1,9,10,2,2,1,0,0,528,528,1,0,1,1094,761,0,1855,0,0,2,1,3,1,3,7,6,1,2,512,2,113,100,0,0,0,0,0,8,2007,8,4,182192.35
851,120,4,4435,1,3,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,1,12,13,2,4,2,659,0,189,848,1,0,1,848,0,0,848,1,0,1,0,1,1,2,3,6,0,2,420,2,140,0,0,0,0,0,0,11,2007,8,4,135082.5
852,120,3,3196,1,3,3,0,4,0,0,2,2,4,2,8,5,2003,2003,1,1,12,13,2,4,2,0,0,1273,1273,1,0,1,1456,0,0,1456,0,0,2,0,2,1,2,7,6,1,2,400,2,143,20,0,0,0,0,0,5,2006,8,4,211514.4
853,75,3,7128,1,3,3,0,4,0,6,2,2,0,4,7,5,1941,1950,1,1,8,8,3,2,1,364,0,554,918,1,2,1,918,728,0,1646,0,0,2,0,4,1,3,7,6,2,1,240,2,0,0,0,0,126,0,0,8,2007,8,4,165078.4
854,80,3,12095,1,0,3,0,0,0,12,2,2,0,7,6,6,1964,1964,1,1,8,6,3,2,1,564,0,563,1127,1,4,1,1445,0,0,1445,0,0,1,1,3,1,3,7,6,1,2,645,2,180,0,0,0,0,0,0,8,2009,8,4,164231.0
855,20,3,17920,1,3,3,0,4,0,19,2,2,0,2,5,4,1955,1974,3,1,13,10,3,4,1,306,1085,372,1763,1,4,1,1779,0,0,1779,1,0,1,1,3,1,3,6,6,1,2,454,2,0,418,0,0,312,0,0,7,2006,8,0,168559.5
856,20,3,6897,1,0,3,0,0,0,19,2,2,0,2,5,8,1962,2010,1,1,6,6,3,2,1,659,0,381,1040,1,0,1,1040,0,0,1040,1,0,1,1,3,1,3,6,6,0,1,260,2,0,104,0,0,0,0,0,4,2010,8,4,135396.25
857,80,3,10970,1,0,2,0,4,1,5,2,2,0,7,6,6,1978,1978,1,1,9,6,3,4,1,505,435,0,940,1,4,1,1026,0,0,1026,1,0,1,0,3,1,3,5,6,0,2,576,2,0,0,34,0,0,0,0,10,2008,8,4,148684.0
858,60,3,8125,1,3,3,0,4,0,8,2,2,0,5,6,5,1994,1995,1,1,6,6,3,4,2,0,0,702,702,1,2,1,702,779,0,1481,0,0,2,1,3,1,3,6,6,1,2,343,2,0,36,0,0,0,0,0,3,2009,8,4,171181.22
859,20,3,10400,1,3,3,0,4,0,14,2,2,0,2,7,5,1976,1976,1,1,6,6,3,4,1,0,0,1090,1090,1,4,1,1370,0,0,1370,0,0,2,0,3,1,3,6,6,1,2,479,2,0,0,0,0,0,0,0,6,2009,8,3,155173.9
860,60,3,11029,1,0,3,0,0,0,14,3,2,0,5,6,7,1968,1984,1,1,6,6,3,4,1,619,0,435,1054,1,4,1,1512,1142,0,2654,1,0,2,1,4,1,2,9,6,1,2,619,2,0,65,0,0,222,0,0,8,2006,8,4,236988.0
861,50,3,7642,1,3,3,0,0,0,6,2,2,0,0,7,8,1918,1998,1,1,13,14,2,4,0,0,0,912,912,1,2,1,912,514,0,1426,0,0,1,1,3,1,2,7,6,1,1,216,2,0,240,0,0,0,0,0,6,2007,8,4,177596.9
862,190,3,11625,1,3,3,0,4,0,19,2,2,1,2,5,4,1965,1965,3,1,9,6,3,4,2,841,0,198,1039,1,0,1,1039,0,0,1039,1,0,1,1,3,1,3,6,6,0,2,504,2,0,0,0,0,0,0,0,4,2010,8,4,129482.0
863,20,3,9672,1,3,3,0,0,0,20,2,2,0,2,6,5,1984,1985,3,1,6,10,3,4,2,338,0,702,1040,1,4,1,1097,0,0,1097,0,0,2,0,3,1,3,6,6,0,2,480,2,0,0,0,0,0,0,0,5,2010,8,4,148538.32
864,20,3,7931,1,3,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,3,10,3,4,1,1148,0,0,1148,1,4,1,1148,0,0,1148,1,0,1,0,3,1,3,6,6,0,1,672,2,0,0,0,0,0,0,0,7,2009,8,4,136206.37
865,20,1,8640,1,3,3,0,4,0,21,2,2,0,2,7,5,2007,2008,1,1,12,13,2,4,2,0,0,1372,1372,1,0,1,1372,0,0,1372,0,0,2,0,3,1,2,6,6,0,2,529,2,0,140,0,0,0,0,0,5,2008,6,5,229993.49
866,20,3,8750,1,0,3,0,4,0,12,2,2,0,2,5,6,1970,1970,1,1,8,8,3,4,1,828,0,174,1002,1,4,1,1002,0,0,1002,1,0,1,0,3,1,3,5,6,0,2,902,2,0,0,0,0,0,0,0,8,2009,8,4,140760.7
867,20,3,10656,1,0,1,0,4,0,23,2,2,0,2,8,5,2006,2007,1,1,12,13,2,4,2,0,0,1638,1638,1,0,1,1646,0,0,1646,0,0,2,0,3,1,2,6,6,1,3,870,2,192,80,0,0,0,0,0,11,2007,6,5,248491.56
868,20,3,6970,1,3,3,0,0,0,19,1,2,0,2,4,5,1961,1961,1,1,12,13,3,4,1,932,0,108,1040,1,4,1,1120,0,0,1120,1,0,1,1,3,1,1,5,6,0,2,544,2,168,0,0,0,0,0,400,5,2007,8,4,131434.99
869,60,3,14762,1,1,3,0,0,0,8,1,2,0,5,5,6,1948,1950,1,1,9,10,3,4,3,0,0,0,0,1,2,1,1547,720,53,2320,0,0,2,0,2,1,3,7,6,1,2,672,1,120,144,0,0,0,0,0,5,2006,8,4,164529.72
870,60,3,9938,1,3,3,0,4,0,20,2,2,0,5,7,5,1993,1994,1,1,8,8,2,4,2,750,0,300,1050,1,0,1,1062,887,0,1949,1,0,2,1,3,1,2,8,6,1,2,574,2,156,90,0,0,0,0,0,6,2010,8,4,233631.38
871,20,3,6600,1,3,3,0,4,0,12,4,2,0,2,5,5,1962,1962,3,1,8,8,3,4,1,0,0,894,894,1,2,0,894,0,0,894,0,0,1,0,2,1,3,5,6,0,1,308,2,0,0,0,0,0,0,0,8,2009,8,4,107250.0
872,60,3,8750,1,3,3,0,4,0,5,2,2,0,5,6,5,1998,1998,1,1,12,13,3,4,2,505,0,299,804,1,0,1,804,878,0,1682,0,0,2,1,3,1,2,7,6,0,2,523,2,0,77,0,0,0,0,0,6,2010,8,4,197764.0
873,20,3,8892,1,3,3,0,0,0,12,2,2,0,2,5,7,1953,1996,1,1,14,15,2,4,4,0,0,105,105,1,2,1,910,0,0,910,0,0,1,0,3,1,2,5,6,0,2,414,2,196,0,150,0,0,0,0,10,2008,8,4,116277.0
874,40,3,12144,1,3,3,0,4,0,12,2,2,0,2,5,7,1949,1950,1,1,6,6,2,4,1,375,0,457,832,1,2,1,1036,0,232,1268,0,0,1,0,3,1,3,6,6,1,1,288,2,0,28,0,0,0,0,0,9,2009,8,4,128127.5
875,50,4,5720,1,3,3,0,4,0,17,0,2,0,0,5,6,1941,1950,1,1,13,14,3,4,1,0,0,676,676,1,0,1,676,455,0,1131,0,0,1,1,3,1,3,5,6,0,1,200,2,26,0,0,0,0,0,0,8,2009,8,0,103224.0
876,60,1,9000,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,2007,1,1,5,5,2,4,2,64,0,1120,1184,1,0,1,1184,1426,0,2610,0,0,2,1,4,1,0,11,6,1,2,550,2,208,364,0,0,0,0,0,8,2007,6,5,300087.83
877,20,3,25286,1,3,1,0,4,1,11,2,2,0,2,4,5,1963,1963,1,1,6,10,3,4,2,633,0,431,1064,1,2,1,1040,0,0,1040,1,0,1,0,3,1,3,5,6,0,2,648,2,0,0,0,0,0,0,0,1,2007,8,4,135056.0
878,60,3,8834,1,3,3,0,4,0,16,2,2,0,5,9,5,2004,2005,3,1,12,13,2,4,2,1170,0,292,1462,1,0,1,1462,762,0,2224,1,0,2,1,4,1,0,10,6,1,3,738,2,184,0,0,0,0,0,0,6,2009,8,4,344221.19
879,85,3,11782,1,0,3,0,4,0,19,2,2,0,6,5,7,1961,1995,1,1,6,6,3,4,1,899,0,210,1109,1,4,1,1155,0,0,1155,1,0,1,0,3,1,2,6,3,0,2,576,2,192,0,0,0,0,0,400,6,2010,8,4,147843.87
880,20,3,7000,1,0,3,0,1,0,5,2,2,0,2,5,8,1978,2005,1,1,12,13,2,2,1,646,0,218,864,1,0,1,864,0,0,864,1,0,1,0,3,1,3,6,6,0,1,336,2,0,0,0,0,0,0,0,7,2009,8,4,135537.0
881,20,3,7024,1,3,3,0,4,0,7,2,2,0,2,5,5,2005,2006,1,1,12,13,3,4,2,980,0,110,1090,1,2,1,1090,0,0,1090,1,0,1,1,2,1,3,5,6,0,2,450,2,0,49,0,0,0,0,0,6,2007,8,4,154678.37
882,50,3,13758,1,0,3,0,1,0,23,2,2,0,0,7,5,1990,1991,1,1,6,6,2,2,1,902,0,254,1156,1,0,1,1187,530,0,1717,0,0,2,1,3,1,2,7,6,1,2,400,2,168,36,0,0,0,0,0,4,2007,8,4,208512.49
883,60,3,9636,1,0,3,0,0,0,8,2,2,0,5,6,5,1992,1993,1,1,12,13,3,4,2,0,0,808,808,1,2,1,808,785,0,1593,0,0,2,1,3,1,3,7,6,1,2,389,2,342,40,0,0,0,0,0,12,2009,8,4,177625.85
884,75,3,6204,1,3,0,0,4,0,18,2,2,0,3,4,5,1912,1950,1,1,13,14,2,4,2,0,0,795,795,1,4,0,954,795,481,2230,1,0,1,0,5,1,3,10,6,0,1,440,2,0,188,0,0,0,0,0,3,2006,8,4,119804.11
885,20,3,7150,1,3,3,0,4,0,12,2,2,0,2,5,5,1967,1967,1,1,6,6,3,4,1,432,0,460,892,1,4,1,892,0,0,892,0,0,1,0,3,1,3,5,6,0,1,288,2,0,0,0,0,0,0,0,7,2009,8,4,107964.0
886,120,1,5119,1,0,3,0,1,0,21,2,2,4,2,9,5,1999,2000,1,1,8,8,2,4,2,1238,0,460,1698,1,0,1,1709,0,0,1709,1,0,2,0,2,1,2,5,6,1,2,506,2,97,65,0,0,0,0,0,1,2008,1,0,322804.26
887,90,3,8393,1,3,3,0,0,0,12,2,2,2,2,5,5,1959,2005,1,1,8,8,3,4,1,528,0,1098,1626,1,0,1,1712,0,0,1712,0,0,2,0,4,2,3,8,6,0,2,588,2,272,54,0,0,0,0,0,6,2006,8,3,150125.05
888,50,3,16466,1,0,3,0,4,0,7,2,2,0,0,5,7,1955,1955,1,1,8,8,3,2,2,0,0,816,816,1,4,1,872,521,0,1393,0,0,1,1,3,1,3,8,6,0,1,300,2,121,0,0,0,265,0,0,4,2008,8,4,135225.0
889,20,3,15865,1,0,3,0,4,1,12,2,2,0,2,8,6,1970,1970,0,5,13,14,2,2,2,351,823,1043,2217,1,0,1,2217,0,0,2217,1,0,2,0,4,1,2,8,6,1,2,621,2,81,207,0,0,224,0,0,10,2007,8,4,289589.14
890,20,3,12160,1,3,3,0,4,0,12,1,2,0,2,6,4,1953,1953,3,1,13,14,3,4,1,1024,0,481,1505,1,0,1,1505,0,0,1505,1,0,1,0,2,1,3,6,6,1,2,505,2,0,0,0,162,0,0,0,2,2009,8,4,155677.5
891,50,3,8064,1,3,3,0,0,0,12,0,2,0,0,5,7,1949,2006,1,1,8,8,3,2,1,0,0,672,672,1,0,1,672,252,0,924,0,0,1,0,3,1,3,6,6,1,2,576,2,0,0,0,0,0,0,2000,7,2007,8,4,125457.5
892,60,3,11184,1,3,3,0,4,0,19,2,2,0,5,6,5,1978,1978,3,1,6,6,3,4,1,226,500,192,918,1,2,1,918,765,0,1683,0,0,2,1,3,1,3,7,6,1,2,440,2,243,0,0,0,0,0,0,7,2009,8,4,173766.82
893,20,3,8414,1,3,3,0,4,0,19,2,2,0,2,6,8,1963,2003,3,1,6,6,3,4,1,663,0,396,1059,1,4,1,1068,0,0,1068,0,1,1,0,3,1,3,6,6,0,1,264,2,192,0,0,0,0,0,0,2,2006,8,4,141084.25
894,20,3,13284,1,3,3,0,4,0,19,4,2,0,2,5,5,1954,1954,1,1,13,10,3,4,2,1064,0,319,1383,1,4,1,1383,0,0,1383,1,0,1,0,3,1,3,6,6,1,1,354,2,511,116,0,0,0,0,0,6,2008,8,4,162676.0
895,90,3,7018,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,9,10,3,4,3,0,0,0,0,1,4,1,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,2,400,2,0,0,0,0,0,0,0,6,2009,8,2,132383.55
